"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USW00023174","1994-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.9",",X","15.1","0","2.8",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","12","","","","","","6.7",",0,26,","0",",,0,30,+","0",",,0,30,+","4.8",",,0,09,","28.3",",0,12,","548.0","0","83.0",",0","11.2",",,,0","0",",,,0","15.66",",0","19.28",",,,0","12.04",",,,0","","","","","","","","","315",",X","","","","","","","18.5",",X"
"USW00023174","1994-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.4",",X","17.3","0","2.2",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","16","","","","","","11.1",",0,20,+","0",",,0,31,+","0",",,0,31,+","1.5",",,0,08,","25.0",",0,29,","602.2","0","54.2",",0","2.1",",,,0","0",",,,0","16.66",",0","19.84",",,,0","13.47",",,,0","","","","","","","","","270",",X","","","","","","","11.3",",X"
"USW00023174","1994-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.3",",X","72.2","0","54.9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","6","","","","","","13.9",",0,06,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","30.6",",0,26,","603.0","0","0.8",",0","0.0",",,,0","0",",,,0","20.14",",0","23.93",",,,0","16.34",",,,0","","","","","","","","","270",",X","","","","","","","10.8",",X"
"USW00023174","1994-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.4",",X","120.5","0","48.3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","12","","","","","","15.6",",0,23,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,03,","27.2",",0,01,","0.0","0","0.0",",0","0.0",",T,,0","0",",,,0","19.89",",0","22.86",",,,0","16.92",",,,0","","","","","","","","","270",",X","","","","","","","11.3",",X"
"USW00023174","1994-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.3",",X","287.3","0","166.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","5","","","","","","16.7",",0,02,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,10,","35.0",",0,13,","0.0","0","0.0",",0","0.0",",T,,0","0",",,,0","23.71",",0","27.92",",,,0","19.51",",,,0","","","","","","","","","270",",X","","","","","","","10.8",",X"
"USW00023174","1994-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.2",",X","380.9","0","93.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","10","","","","1","","15.6",",0,14,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","31.7",",0,27,","0.0","0","0.0",",0","0.0",",,,0","0",",,,0","21.45",",0","25.37",",,,0","17.54",",,,0","","","","","","","","","270",",X","","","","","","","11.8",",X"
"USW00023174","1994-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.2",",X","423.2","0","42.3",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","3",",0","13","","1","","","","10.6",",0,31,","0",",,0,31,+","0",",,0,31,+","3.6",",,0,04,","36.7",",0,09,+","10.7","0","10.7",",0","3.6",",,,0","0",",,,0","19.35",",0","23.77",",,,0","14.93",",,,0","","","","","","","","","270",",X","","","","","","","12.9",",X"
"USW00023174","1994-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.3",",X","424.3","0","1.1",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","5","","1","","","","3.9",",0,19,","0",",,0,30,+","0",",,0,30,+","9.7",",,0,10,","27.8",",0,30,","130.7","0","120.0",",0","16.8",",,,0","0",",,,0","14.37",",0","19.54",",,,0","9.20",",,,0","","","","","","","","","270",",X","","","","","","","15.9",",X"
"USW00023174","1994-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.6",",X","425.4","0","1.1",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","13","","5","","","","5.6",",0,09,","0",",,0,31,+","0",",,0,31,+","14.5",",,0,24,","25.0",",0,20,","260.8","0","130.1",",0","26.7",",,,0","0",",,,0","14.17",",0","18.89",",,,0","9.45",",,,0","","","","","","","","","360",",X","","","","","","","10.3",",X"
"USW00023174","1995-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.7",",X","1.4","0","1.4",",0","15",",0","12",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","15","","1","","1","","6.7",",0,16,","0",",,0,31,+","0",",,0,31,+","88.9",",,0,04,","25.6",",0,31,","403.5","0","142.7",",0","323.0",",,,0","0",",,,0","13.78",",0","17.03",",,,0","10.52",",,,0","","","","","","","","","90",",X","","","","","","","18.0",",X"
"USW00023174","1995-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.9",",X","20.9","0","19.5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","1",",0","14","","1","","2","","9.4",",0,10,","0",",,0,28,+","0",",,0,28,+","6.6",",,0,14,","32.2",",0,20,","475.5","0","72.0",",0","15.7",",,,0","0",",,,0","16.46",",0","20.65",",,,0","12.26",",,,0","","","","","","","","","225","1,X","","","","","","","12.3","1,X"
"USW00023174","1995-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.6",",X","20.9","0","0.0",",0","10",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","10","","1","","2","","6.7",",0,24,","0",",,0,31,+","0",",,0,31,+","48.0",",,0,05,","24.4",",0,31,","560.6","0","85.1",",0","144.1",",,,0","0",",,,0","15.59",",0","19.47",",,,0","11.70",",,,0","","","","","","","","","90","3,X","","","","","","","14.9","3,X"
"USW00023174","1995-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.8",",X","24.5","0","3.6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","12","","","","","","7.8",",0,19,+","0",",,0,30,+","0",",,0,30,+","17.5",",,0,16,","27.8",",0,24,","639.1","0","78.5",",0","18.8",",,,0","0",",,,0","15.84",",0","19.99",",,,0","11.69",",,,0","","","270",",X","","","","","270",",X","12.5",",X","","","","","16.4",",X"
"USW00023174","1995-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.3",",X","24.5","0","0.0",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","16","","2","","","","10.0",",0,06,","0",",,0,31,+","0",",,0,31,+","15.5",",,0,15,","20.6",",0,30,+","719.9","0","80.8",",0","15.5",",,,0","0",",,,0","15.73",",0","18.85",",,,0","12.60",",,,0","","","260",",X","","","","","270",",X","10.3",",X","","","","","13.9",",X"
"USW00023174","1995-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.8",",X","36.3","0","11.8",",0","2",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","16","","","","","","11.1",",0,17,+","0",",,0,30,+","0",",,0,30,+","9.1",",,0,16,","26.1",",0,12,","743.0","0","23.1",",0","15.2",",,,0","0",",,,0","17.96",",0","21.54",",,,0","14.37",",,,0","","","260",",X","","","","","360",",X","7.2",",X","","","","","12.3",",X"
"USW00023174","1995-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.8",",X","92.0","0","55.7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","19","","4","","","","14.4",",0,12,","0",",,0,31,+","0",",,0,31,+","1.5",",,0,16,","31.7",",0,29,","0.3","0","0.3",",0","1.5",",,,0","0",",,,0","20.12",",0","23.76",",,,0","16.48",",,,0","","","250",",X","","","","","225",",X","7.6",",X","","","","","10.3",",X"
"USW00023174","1995-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.0",",X","159.8","0","67.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","16","","2","","","","14.4",",0,25,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","30.0",",0,29,","0.9","0","0.6",",0","0.0",",,,0","0",",,,0","20.50",",0","24.30",",,,0","16.71",",,,0","","","240",",X","","","","","225",",X","7.6",",X","","","","","9.8",",X"
"USW00023174","1995-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.8",",X","254.6","0","94.8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","1",",0","15","","","","1","","15.0",",0,30,","0",",,0,30,+","0",",,0,30,+","0.0",",T,0,26,+","32.8",",0,06,","0.9","0","0.0",",0","0.0",",T,,0","0",",,,0","21.49",",0","25.55",",,,0","17.43",",,,0","","","270",",X","","","","","270",",X","8.0",",X","","","","","11.3",",X"
"USW00023174","1995-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.7",",X","299.9","0","45.3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","1",",0","22","","2","","","","10.6",",0,25,","0",",,0,31,+","0",",,0,31,+","0.3",",,0,31,","33.9",",0,02,","6.2","0","5.3",",0","0.3",",,,0","0",",,,0","19.62",",0","23.64",",,,0","15.60",",,,0","","","260",",X","","","","","270",",X","8.0",",X","","","","","10.3",",X"
"USW00023174","1995-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.3",",X","302.5","0","2.6",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","27","","9","","","","10.0",",0,24,+","0",",,0,30,+","0",",,0,30,+","2.5",",,0,01,","27.8",",0,29,","45.0","0","38.8",",0","2.5",",,,0","0",",,,0","17.13",",0","21.27",",,,0","12.98",",,,0","","","270",",X","","","","","270",",X","6.3",",X","","","","","8.7",",X"
"USW00023174","1995-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.1",",X","302.5","0","0.0",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","15","","6","","","","7.2",",0,26,+","0",",,0,31,+","0",",,0,31,+","20.8",",,0,13,","23.3",",0,26,+","150.3","0","105.3",",0","54.9",",,,0","0",",,,0","14.94",",0","19.25",",,,0","10.63",",,,0","","","330",",X","","","","","315",",X","11.2",",X","","","","","15.9",",X"
"USW00023174","1996-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.1",",X","5.9","0","5.9",",0","7",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","16","","4","","","","5.0",",0,24,+","0",",,0,31,+","0",",,0,31,+","31.8",",,0,31,","30.0",",0,11,","273.9","0","123.6",",0","49.3",",,,0","0",",,,0","14.54",",0","19.32",",,,0","9.75",",,,0","","","280",",X","","","","","315",",X","11.2",",X","","","","","14.9",",X"
"USW00023174","1996-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.7",",X","10.3","0","4.4",",0","7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","19","","4","","","","2.8",",0,27,","0",",,0,29,+","0",",,0,29,+","48.3",",,0,20,","29.4",",0,07,","386.8","0","112.9",",0","106.5",",,,0","0",",,,0","14.59",",0","18.09",",,,0","11.09",",,,0","","","250",",X","","","","","270",",X","13.4",",X","","","","","15.4",",X"
"USW00023174","1996-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","4.2",",X","12.8","0","2.5",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","14","","2","","2","","8.3",",0,14,","0",",,0,31,+","0",",,0,31,+","20.3",",,0,04,","28.3",",0,08,","474.0","0","87.2",",0","34.5",",,,0","0",",,,0","15.60",",0","19.77",",,,0","11.43",",,,0","","","270",",X","","","","","270",",X","13.0",",X","","","","","17.0",",X"
"USW00023174","1996-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","4.1",",X","36.4","0","23.6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","17",",0","1",",0","14","","2","","","","10.0",",0,19,","0",",,0,30,+","0",",,0,30,+","7.9",",,0,17,","34.4",",0,29,","511.7","0","37.7",",0","10.7",",,,0","0",",,,0","17.86",",0","22.78",",,,0","12.95",",,,0","","","230",",X","","","","","225",",X","11.2",",X","","","","","14.9",",X"
"USW00023174","1996-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","4.1",",X","63.6","0","27.2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","13","","","","","","12.8",",0,31,+","0",",,0,31,+","0",",,0,31,+","1.3",",,0,16,","30.0",",0,01,","523.9","0","12.2",",0","1.3",",,,0","0",",,,0","18.82",",0","22.83",",,,0","14.81",",,,0","","","260",",X","","","","","225",",X","9.4",",X","","","","","13.9",",X"
"USW00023174","1996-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.9",",X","104.2","0","40.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","1",",0","17","","","","","","13.3",",0,27,","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","32.2",",0,30,","526.4","0","2.5",",0","0.0",",,,0","0",",,,0","19.60",",0","23.60",",,,0","15.60",",,,0","","","250",",X","","","","","225",",X","9.4",",X","","","","","11.8",",X"
"USW00023174","1996-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.6",",X","184.1","0","79.9",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","27","","2","","2","","11.7",",0,08,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,26,+","30.0",",0,26,","2.5","0","2.5",",0","0.0",",T,,0","0",",,,0","20.83",",0","24.30",",,,0","17.36",",,,0","","","","","","","","","240",",X","","","","","","","10.7",",X"
"USW00023174","1996-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.4",",X","326.7","0","142.6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","22","","","","","","16.1",",0,20,","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","36.1",",0,30,","2.5","0","0.0",",0","0.0",",,,0","0",",,,0","22.93",",0","26.93",",,,0","18.94",",,,0","","","","","250",",X","","","270",",X","","","11.2",",X","","","13.0",",X"
"USW00023174","1996-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.7",",X","394.7","0","68.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","20","","1","","","","15.6",",0,14,+","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","28.3",",0,01,","2.5","0","0.0",",0","0.0",",,,0","0",",,,0","20.60",",0","23.79",",,,0","17.41",",,,0","","","","","250",",X","","","270",",X","","","8.0",",X","","","10.3",",X"
"USW00023174","1996-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.6",",X","401.8","0","7.1",",0","2",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","20","","5","","","","8.9",",0,31,","0",",,0,31,+","0",",,0,31,+","36.8",",,0,30,","25.0",",0,22,+","29.2","0","26.7",",0","37.1",",,,0","0",",,,0","17.70",",0","21.46",",,,0","13.94",",,,0","","","","","270",",X","","","270",",X","","","16.5",",X","","","20.6",",X"
"USW00023174","1996-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.0",",X","422.7","0","20.9",",0","3",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","11",",0","2",",0","15","","2","","","","6.7",",0,30,","0",",,0,30,+","0",",,0,30,+","36.8",",,0,21,","33.9",",0,09,","98.5","0","69.3",",0","49.0",",,,0","0",",,,0","16.72",",0","21.40",",,,0","12.04",",,,0","","","","","350",",X","","","360",",X","","","13.4",",X","","","17.4",",X"
"USW00023174","1996-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.1",",X","422.7","0","0.0",",0","9",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","19","","4","","","","7.2",",0,20,+","0",",,0,31,+","0",",,0,31,+","38.1",",,0,27,","24.4",",0,17,","216.2","0","117.7",",0","120.5",",,,0","0",",,,0","14.54",",0","18.78",",,,0","10.29",",,,0","","","","","200",",X","","","240",",X","","","11.2",",X","","","15.6",",X"
"USW00023174","1997-01","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.8",",X","0.0","0","0.0",",0","13",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","22","","2","","1","","7.2",",0,07,","0",",,0,31,+","0",",,0,31,+","30.5",",,0,12,","25.0",",0,30,","349.7","0","133.5",",0","130.2",",,,0","0",",,,0","14.03",",0","17.72",",,,0","10.34",",,,0","","","","","260",",X","","","50",",X","","","11.6",",X","","","18.3",",X"
"USW00023174","1997-02","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","4.3",",X","2.5","0","2.5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","11","","","","","","7.8",",0,14,+","0",",,0,28,+","0",",,0,28,+","1.0",",,0,10,","26.7",",0,15,","450.7","0","101.0",",0","1.3",",,,0","0",",,,0","14.82",",0","19.62",",,,0","10.01",",,,0","","","","","260",",X","","","270",",X","","","13.9",",X","","","17.9",",X"
"USW00023174","1997-03","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.1","3,X","11.2","0","8.7",",0","0",",0","0",",0","0",",0","0",",","","","0",",0","0",",0","0",",0","8",",0","0",",0","14","","1","","","","7.2",",0,02,","0",",,0,31,+","","","0.0",",T,0,23,+","30.6",",0,19,+","547.7","0","97.0",",0","0.0",",T,,0","","","15.48",",0","19.84",",,,0","11.13",",,,0","","","","","250","3,X","240","3,X","","","","","8.9","3,X","10.7","3,X","",""
"USW00023174","1997-04","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","4.3",",X","23.7","0","12.5",",0","0",",0","0",",0","0",",0","0",",","","","0",",0","0",",0","0",",0","9",",0","0",",0","15","","","","","","8.9",",0,10,","0",",,0,30,+","","","0.0",",T,0,19,+","29.4",",0,21,","614.1","0","66.4",",0","0.0",",T,,0","","","16.54",",0","20.72",",,,0","12.36",",,,0","","","","","260",",X","270",",X","","","","","17.0",",X","19.2",",X","",""
"USW00023174","1997-05","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.4",",X","68.9","0","45.2",",0","0",",0","0",",0","0",",0","0",",","","","0",",0","0",",0","0",",0","30",",0","0",",0","16","","","","","","12.8",",0,02,","0",",,0,31,+","","","0.0",",T,0,17,","29.4",",0,29,","615.5","0","1.4",",0","0.0",",T,,0","","","19.74",",0","23.29",",,,0","16.19",",,,0","","","","","270",",X","260",",X","","","","","13.0",",X","14.3",",X","",""
"USW00023174","1997-06","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.8",",X","131.5","0","62.6",",0","0",",0","0",",0","0",",0","0",",","","","0",",0","0",",0","0",",0","30",",0","0",",0","6","","","","","","15.6",",0,15,","0",",,0,30,+","","","0.0",",,0,30,+","25.6",",0,29,","615.5","0","0.0",",0","0.0",",,,0","","","20.42",",0","23.51",",,,0","17.33",",,,0","","","","","260",",X","260",",X","","","","","11.2",",X","12.5",",X","",""
"USW00023174","1997-07","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.9",",X","207.4","0","75.9",",0","0",",0","0",",0","0",",0","0",",","","","0",",0","0",",0","0",",0","30",",0","0",",0","9","","","","","","16.1",",0,01,","0",",,0,31,+","","","0.0",",T,0,24,+","27.2",",0,03,+","0.0","0","0.0",",0","0.0",",T,,0","","","20.78",",0","23.77",",,,0","17.79",",,,0","","","","","260","3,X","230","3,X","","","","","8.9","3,X","10.7","3,X","",""
"USW00023174","1997-08","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.6",",X","342.9","0","135.5",",0","0",",0","0",",0","0",",0","0",",","","","0",",0","0",",0","0",",0","31",",0","2",",0","8","","1","","","","16.7",",0,01,","0",",,0,31,+","","","0.0",",T,0,22,+","33.3",",0,06,","0.0","0","0.0",",0","0.0",",T,,0","","","22.70",",0","26.25",",,,0","19.15",",,,0","","","","","270",",X","260",",X","","","","","9.8",",X","11.6",",X","",""
"USW00023174","1997-09","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.3",",X","504.0","0","161.1",",0","1",",0","1",",0","0",",0","0",",","","","0",",0","0",",0","0",",0","30",",0","1",",0","12","","1","","","","16.1",",0,20,","0",",,0,30,+","","","6.9",",,0,25,","32.2",",0,24,","0.0","0","0.0",",0","6.9",",,,0","","","23.70",",0","27.71",",,,0","19.70",",,,0","","","","","250",",X","260",",X","","","","","11.2",",X","13.4",",X","",""
"USW00023174","1997-10","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.3",",X","571.3","0","67.3",",0","0",",0","0",",0","0",",0","0",",","","","0",",0","0",",0","0",",0","31",",0","3",",0","11","","","","","","11.1",",0,28,+","0",",,0,31,+","","","0.0",",T,0,06,","36.1",",0,16,+","6.7","0","6.7",",0","0.0",",T,,0","","","20.29",",0","24.93",",,,0","15.65",",,,0","","","","","0",",X","280",",X","","","","","44.3",",X","16.5",",X","",""
"USW00023174","1997-11","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","2.9",",X","601.1","0","29.8",",0","7",",0","4",",0","0",",0","0",",","","","0",",0","0",",0","0",",0","13",",0","3",",0","14","","1","","1","","8.9",",0,28,+","0",",,0,30,+","","","20.1",",,0,26,","35.6",",0,02,+","67.3","0","60.6",",0","67.6",",,,0","","","17.31",",0","21.91",",,,0","12.70",",,,0","","","","","260",",X","260",",X","","","","","16.1",",X","17.9",",X","",""
"USW00023174","1997-12","33.93816","-118.3866","29.7","LOS ANGELES INTERNATIONAL AIRPORT, CA US","3.2",",X","602.0","0","0.9",",0","4",",0","4",",0","2",",0","0",",","","","0",",0","0",",0","0",",0","7",",0","0",",0","5","","","","1","","3.9",",0,27,+","0",",,0,31,+","","","38.4",",,0,06,","25.6",",0,30,","207.8","0","140.5",",0","99.9",",,,0","","","13.83",",0","19.05",",,,0","8.61",",,,0","","","","","260",",X","260",",X","","","","","18.3",",X","21.5",",X","",""
