STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES
USW00012839,1987-10,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5.2,",X",2159.5,0,217.1,",0",10,",0",8,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",7,,1,,,,16.7,",0,29,",0,",,0,31,+",0,",,0,31,+",62.2,",,0,12,",31.7,",0,21,+",0,0,0,",0",110,",,,0",,,0,",,,0",25.34,",0",29.19,",,,0",21.49,",,,0",16587,",X",160,",X",,,,,360,",X",13.4,",X",,,,,17,",X"
USW00012839,1987-11,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5.5,",X",2332.3,0,172.8,",0",14,",0",8,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",4,,,,3,,11.1,",0,21,",0,",,0,30,+",0,",,0,30,+",46.5,",,0,01,",31.1,",0,10,+",1.7,0,1.7,",0",124.9,",,,0",,,0,",,,0",24.04,",0",27.38,",,,0",20.69,",,,0",15217,",X",30,",X",,,,,45,",X",11.6,",X",,,,,15.9,",X"
USW00012839,1987-12,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.6,",X",2431.3,0,99,",0",4,",0",2,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",0,",0",6,,1,,,,8.9,",0,17,",0,",,0,31,+",0,",,0,31,+",56.1,",,0,09,",28.9,",0,23,+",18,0,16.3,",0",108.7,",,,0",,,0,",,,0",21,",0",25.29,",,,0",16.71,",,,0",10982,",X",320,",X",,,,,315,",X",10.3,",X",,,,,15.9,",X"
USW00012839,1988-01,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5.2,",X",77.6,0,77.6,",0",11,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",23,",0",0,",0",14,,2,,,,7.2,",0,27,",0,",,0,31,+",0,",,0,31,+",17.3,",,0,10,",28.9,",0,04,",46,0,28,",0",47.8,",,,0",,,0,",,,0",19.93,",0",23.9,",,,0",15.96,",,,0",9286,",X",300,",X",,,,,270,",X",13,",X",,,,,14.9,",X"
USW00012839,1988-02,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.8,",X",143.1,0,65.5,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",26,",0",0,",0",10,,2,,,,7.2,",0,13,",0,",,0,29,+",0,",,0,29,+",9.4,",,0,08,",30.6,",0,20,",68.2,0,22.2,",0",15.5,",,,0",,,0,",,,0",19.82,",0",24.47,",,,0",15.18,",,,0",10066,",X",40,",X",,,,,270,",X",11.2,",X",,,,,17,",X"
USW00012839,1988-03,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5.6,",X",256.9,0,113.8,",0",6,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",0,",0",4,,,,1,,6.7,",0,16,",0,",,0,31,+",0,",,0,31,+",4.3,",,0,26,",29.4,",0,13,",83.7,0,15.5,",0",10,",,,0",,,0,",,,0",21.5,",0",25.22,",,,0",17.78,",,,0",17187,",X",90,",X",,,,,270,",X",11.2,",X",,,,,14.9,",X"
USW00012839,1988-04,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5,",X",441.8,0,184.9,",0",4,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",8,",0",10,,,,3,,12.8,",0,14,",0,",,0,30,+",0,",,0,30,+",22.6,",,0,30,",33.9,",0,27,+",83.7,0,0,",0",46.3,",,,0",,,0,",,,0",24.5,",0",29.53,",,,0",19.46,",,,0",18906,",X",250,",X",,,,,225,",X",13.4,",X",,,,,20,",X"
USW00012839,1988-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.5,",X",664.7,0,222.9,",0",11,",0",10,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",6,",0",9,,1,,6,,16.1,",0,07,",0,",,0,31,+",0,",,0,31,+",43.7,",,0,27,",33.9,",0,26,",83.7,0,0,",0",134,",,,0",,,0,",,,0",25.52,",0",29.92,",,,0",21.13,",,,0",16596,",X",340,",X",,,,,90,",X",12.5,",X",,,,,18,",X"
USW00012839,1988-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.5,",X",947,0,282.3,",0",14,",0",10,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",13,",0",4,,,,10,,20.6,",0,08,",0,",,0,30,+",0,",,0,30,+",63.2,",,0,08,",34.4,",0,29,+",83.7,0,0,",0",263.1,",,,0",,,0,",,,0",27.74,",0",31.39,",,,0",24.09,",,,0",14727,",X",210,",X",,,,,135,",X",12.5,",X",,,,,17,",X"
USW00012839,1988-07,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.1,",X",1259,0,312,",0",21,",0",17,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",22,",0",,,,,24,,22.2,",0,24,",0,",,0,31,+",0,",,0,31,+",42.2,",,0,08,",34.4,",0,01,",0,0,0,",0",276.9,",,,0",,,0,",,,0",28.4,",0",32.3,",,,0",24.49,",,,0",14357,",X",150,",X",,,,,360,",X",13.9,",X",,,,,18.5,",X"
USW00012839,1988-08,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5,",X",1578.6,0,319.6,",0",18,",0",8,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",22,",0",,,,,11,,22.2,",0,27,",0,",,0,31,+",0,",,0,31,+",66.8,",,0,14,",34.4,",0,09,",0,0,0,",0",200.6,",,,0",,,0,",,,0",28.64,",0",32.17,",,,0",25.12,",,,0",14789,",X",180,",X",,,,,135,",X",13.9,",X",,,,,15.9,",X"
USW00012839,1988-09,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.9,",X",1894.7,0,316.1,",0",13,",0",6,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",21,",0",,,,,4,,23.3,",0,29,+",0,",,0,30,+",0,",,0,30,+",40.9,",,0,24,",33.9,",0,05,",0,0,0,",0",78.4,",,,0",,,0,",,,0",28.87,",0",32.29,",,,0",25.45,",,,0",18056,",X",150,",X",,,,,225,",X",13,",X",,,,,19.5,",X"
USW00012839,1988-10,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5,",X",2136.4,0,241.7,",0",6,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",3,",0",3,,,,2,,18.3,",0,15,",0,",,0,31,+",0,",,0,31,+",24.1,",,0,01,",33.9,",0,04,",0,0,0,",0",37.8,",,,0",,,0,",,,0",26.13,",0",30.56,",,,0",21.7,",,,0",18608,",X",30,",X",,,,,360,",X",11.2,",X",,,,,15.4,",X"
USW00012839,1988-11,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5.8,",X",2334.2,0,197.8,",0",8,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",2,,,,1,,14.4,",0,29,",0,",,0,30,+",0,",,0,30,+",10.9,",,0,03,",31.7,",0,04,",0,0,0,",0",19.4,",,,0",,,0,",,,0",24.93,",0",28.71,",,,0",21.14,",,,0",15164,",X",240,",X",,,,,225,",X",13.4,",X",,,,,20.6,",X"
USW00012839,1988-12,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5,",X",2450,0,115.8,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",28,",0",0,",0",5,,,,,,6.1,",0,18,",0,",,0,31,+",0,",,0,31,+",1.8,",,0,23,",28.3,",0,28,+",20.8,0,20.8,",0",3.1,",,,0",,,0,",,,0",21.4,",0",25.84,",,,0",16.96,",,,0",15226,",X",360,",X",,,,,90,",X",10.7,",X",,,,,12.3,",X"
USW00012839,1989-01,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.5,",X",132.9,0,132.9,",0",5,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",4,,2,,2,,12.2,",0,23,+",0,",,0,31,+",0,",,0,31,+",9.1,",,0,10,",29.4,",0,21,+",21.7,0,0.9,",0",17,",,,0",,,0,",,,0",22.59,",0",27.25,",,,0",17.94,",,,0",16148,",X",220,",X",,,,,225,",X",12.5,",X",,,,,15.9,",X"
USW00012839,1989-02,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5,",X",250.7,0,117.8,",0",3,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",25,",0",0,",0",2,,,,,,2.8,",0,25,+",0,",,0,28,+",0,",,0,28,+",9.7,",,0,28,",30,",0,21,",49.5,0,27.8,",0",18.1,",,,0",,,0,",,,0",21.55,",0",26.44,",,,0",16.65,",,,0",16207,",X",280,",X",,,,,225,",X",12.5,",X",,,,,17.5,",X"
USW00012839,1989-03,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.9,",X",409.4,0,158.7,",0",7,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",29,",0",0,",0",7,,2,,3,,8.9,",0,10,",0,",,0,31,+",0,",,0,31,+",8.9,",,0,31,",31.1,",0,25,",60,0,10.5,",0",22.6,",,,0",,,0,",,,0",23.11,",0",27.54,",,,0",18.68,",,,0",18172,",X",190,",X",,,,,180,",X",13,",X",,,,,13.9,",X"
USW00012839,1989-04,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.9,",X",609.8,0,200.4,",0",7,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",3,",0",2,,,,5,,15,",0,07,",0,",,0,30,+",0,",,0,30,+",15.5,",,0,30,",32.8,",0,26,",60,0,0,",0",54.3,",,,0",,,0,",,,0",25.01,",0",29.65,",,,0",20.38,",,,0",18594,",X",120,",X",,,,,135,",X",9.8,",X",,,,,14.4,",X"
USW00012839,1989-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.9,",X",885.3,0,275.5,",0",8,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",14,",0",3,,,,5,,16.1,",0,12,",0,",,0,31,+",0,",,0,31,+",8.6,",,0,15,",35,",0,18,",60,0,0,",0",25.1,",,,0",,,0,",,,0",27.22,",0",31.85,",,,0",22.59,",,,0",21460,",X",120,",X",,,,,135,",X",9.8,",X",,,,,14.4,",X"
USW00012839,1989-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5.6,",X",1179.4,0,294.1,",0",12,",0",9,",0",6,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",12,",0",,,,,11,,21.7,",0,28,+",0,",,0,30,+",0,",,0,30,+",49.3,",,0,28,",33.3,",0,30,",60,0,0,",0",275.3,",,,0",,,0,",,,0",28.14,",0",31.59,",,,0",24.68,",,,0",19101,",X",180,",X",,,,,180,",X",13.9,",X",,,,,25.7,",X"
USW00012839,1989-07,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.8,",X",1494.7,0,315.3,",0",18,",0",11,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",21,",0",1,,,,16,,22.2,",0,01,",0,",,0,31,+",0,",,0,31,+",19.8,",,0,04,",33.9,",0,29,+",0,0,0,",0",89.6,",,,0",,,0,",,,0",28.5,",0",32.29,",,,0",24.72,",,,0",19975,",X",150,",X",,,,,90,",X",11.6,",X",,,,,15.9,",X"
USW00012839,1989-08,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.3,",X",1825.8,0,331.1,",0",20,",0",14,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",27,",0",,,,,17,,22.2,",0,14,",0,",,0,31,+",0,",,0,31,+",89.9,",,0,30,",36.1,",0,16,",0,0,0,",0",324.6,",,,0",,,0,",,,0",29.01,",0",32.99,",,,0",25.04,",,,0",19172,",X",260,",X",,,,,360,",X",13.4,",X",,,,,20,",X"
USW00012839,1989-09,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.7,",X",2142.9,0,317.1,",0",15,",0",9,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",26,",0",2,,,,5,,22.2,",0,17,",0,",,0,30,+",0,",,0,30,+",39.9,",,0,18,",35,",0,18,+",0,0,0,",0",148.3,",,,0",,,0,",,,0",28.9,",0",32.74,",,,0",25.06,",,,0",18811,",X",320,",X",,,,,315,",X",11.6,",X",,,,,17.5,",X"
USW00012839,1989-10,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.5,",X",2384.6,0,241.7,",0",9,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",14,",0",5,,,,5,,11.7,",0,21,",0,",,0,31,+",0,",,0,31,+",28.4,",,0,10,",34.4,",0,02,",0.9,0,0.9,",0",67.3,",,,0",,,0,",,,0",26.1,",0",30.45,",,,0",21.75,",,,0",17566,",X",150,",X",,,,,360,",X",13.9,",X",,,,,14.9,",X"
USW00012839,1989-11,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.4,",X",2570.8,0,186.2,",0",5,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",1,,,,1,,12.2,",0,17,",0,",,0,30,+",0,",,0,30,+",8.6,",,0,26,",31.7,",0,16,+",0.9,0,0,",0",25,",,,0",,,0,",,,0",24.54,",0",28.71,",,,0",20.37,",,,0",14435,",X",230,",X",,,,,225,",X",10.3,",X",,,,,13.9,",X"
USW00012839,1989-12,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.9,",X",2632.3,0,61.5,",0",7,",0",4,",0",0,",0",0,",0",0,",0",0,",0",2,",0",0,",0",26,",0",0,",0",7,,1,,,,-1.1,",0,25,",0,",,0,31,+",0,",,0,31,+",3.8,",,0,23,",30.6,",0,18,",63.4,0,62.5,",0",15.6,",,,0",,,0,",,,0",18.3,",0",23.84,",,,0",12.77,",,,0",13960,",X",340,",X",,,,,270,",X",12.5,",X",,,,,16.4,",X"
USW00012839,1990-01,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.4,",X",151.6,0,151.6,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",6,,,,1,,9.4,",0,13,",0,",,0,31,+",0,",,0,31,+",2.8,",,0,28,",30,",0,22,+",67.9,0,4.5,",0",6.1,",,,0",,,0,",,,0",23.08,",0",27.27,",,,0",18.89,",,,0",14895,",X",330,",X",,,,,90,",X",11.2,",X",,,,,13.9,",X"
USW00012839,1990-02,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5.7,",X",293.3,0,141.7,",0",6,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",0,",0",2,,,,,,11.1,",0,25,",0,",,0,28,+",0,",,0,28,+",11.7,",,0,23,",30,",0,23,+",70.1,0,2.2,",0",30.2,",,,0",,,0,",,,0",23.32,",0",27.13,",,,0",19.5,",,,0",15836,",X",50,",X",,,,,135,",X",13,",X",,,,,15.9,",X"
USW00012839,1990-03,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5.3,",X",442.8,0,149.5,",0",12,",0",5,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",5,,1,,1,,15,",0,21,",0,",,0,31,+",0,",,0,31,+",25.7,",,0,31,",29.4,",0,17,",70.1,0,0,",0",57.8,",,,0",,,0,",,,0",23.15,",0",27.01,",,,0",19.3,",,,0",14313,",X",50,",X",,,,,90,",X",12.5,",X",,,,,15.4,",X"
USW00012839,1990-04,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5,",X",612.9,0,170.1,",0",11,",0",6,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",1,",0",2,,1,,3,,12.2,",0,04,",0,",,0,30,+",0,",,0,30,+",118.6,",,0,09,",32.8,",0,07,",70.1,0,0,",0",176.9,",,,0",,,0,",,,0",24,",0",28.13,",,,0",19.88,",,,0",18526,",X",300,",X",,,,,90,",X",12.5,",X",,,,,14.9,",X"
USW00012839,1990-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5,",X",875.9,0,263,",0",10,",0",8,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",5,",0",6,,,,4,,20,",0,01,",0,",,0,31,+",0,",,0,31,+",74.2,",,0,27,",35,",0,22,",70.1,0,0,",0",198,",,,0",,,0,",,,0",26.82,",0",30.45,",,,0",23.19,",,,0",20242,",X",250,",X",,,,,315,",X",13.4,",X",,,,,18,",X"
USW00012839,1990-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.4,",X",1175.8,0,299.9,",0",11,",0",7,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",18,",0",1,,,,12,,20.6,",0,15,",0,",,0,30,+",0,",,0,30,+",53.3,",,0,25,",34.4,",0,21,+",70.1,0,0,",0",173.7,",,,0",,,0,",,,0",28.33,",0",32.41,",,,0",24.25,",,,0",19702,",X",240,",X",,,,,315,",X",12.5,",X",,,,,18,",X"
USW00012839,1990-07,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",2.9,",X",1494,0,318.2,",0",16,",0",9,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",20,",0",2,,,,21,,21.7,",0,02,",0,",,0,31,+",0,",,0,31,+",44.5,",,0,02,",36.1,",0,29,",0,0,0,",0",109.6,",,,0",,,0,",,,0",28.6,",0",32.91,",,,0",24.29,",,,0",19790,",X",250,",X",,,,,270,",X",19.2,",X",,,,,23.6,",X"
USW00012839,1990-08,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",2.4,",X",1814.9,0,320.9,",0",21,",0",16,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",25,",0",3,,1,,25,,22.2,",0,23,+",0,",,0,31,+",0,",,0,31,+",65.5,",,0,24,",36.7,",0,01,",0,0,0,",0",281.3,",,,0",,,0,",,,0",28.68,",0",33.03,",,,0",24.34,",,,0",17775,",X",230,",X",,,,,360,",X",15.6,",X",,,,,23.1,",X"
USW00012839,1990-09,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",2.4,",X",2116.7,0,301.8,",0",13,",0",7,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",17,",0",1,,,,13,,22.2,",0,29,",0,",,0,30,+",0,",,0,30,+",25.4,",,0,28,",34.4,",0,22,+",0,0,0,",0",89.3,",,,0",,,0,",,,0",28.39,",0",32.16,",,,0",24.62,",,,0",18020,",X",160,",X",,,,,180,",X",10.3,",X",,,,,13.9,",X"
USW00012839,1990-10,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.1,",X",2382.4,0,265.7,",0",14,",0",8,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",9,",0",3,,,,3,,13.3,",0,26,",0,",,0,31,+",0,",,0,31,+",42.2,",,0,23,",33.9,",0,13,",0.3,0,0.3,",0",122.4,",,,0",,,0,",,,0",26.89,",0",30.51,",,,0",23.28,",,,0",17717,",X",140,",X",,,,,180,",X",16.5,",X",,,,,21.1,",X"
USW00012839,1990-11,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.9,",X",2538.2,0,155.8,",0",8,",0",4,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",0,",0",,,,,1,,13.3,",0,11,",0,",,0,30,+",0,",,0,30,+",15.2,",,0,10,",30.6,",0,06,",0.3,0,0,",0",42.3,",,,0",,,0,",,,0",23.53,",0",27.61,",,,0",19.44,",,,0",14499,",X",200,",X",,,,,180,",X",14.3,",X",,,,,19,",X"
USW00012839,1990-12,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.5,",X",2675.3,0,137.1,",0",9,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",5,,1,,,,10.6,",0,09,",0,",,0,31,+",0,",,0,31,+",9.1,",,0,07,",30,",0,24,",2.5,0,2.2,",0",26.2,",,,0",,,0,",,,0",22.69,",0",26.71,",,,0",18.66,",,,0",14504,",X",100,",X",,,,,315,",X",10.7,",X",,,,,15.4,",X"
USW00012839,1991-01,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4,",X",136.4,0,136.4,",0",12,",0",5,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",0,",0",7,,1,,1,,12.2,",0,23,",0,",,0,31,+",0,",,0,31,+",19.8,",,0,15,",30.6,",0,28,",4.2,0,1.7,",0",40.5,",,,0",,,0,",,,0",22.68,",0",26.59,",,,0",18.76,",,,0",13910,",X",160,",X",,,,,225,",X",9.8,",X",,,,,13.4,",X"
USW00012839,1991-02,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4,",X",226.3,0,89.9,",0",7,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",0,",0",6,,,,2,,5,",0,16,",0,",,0,28,+",0,",,0,28,+",31.8,",,0,03,",31.7,",0,23,",21.7,0,17.5,",0",51.8,",,,0",,,0,",,,0",20.92,",0",25.57,",,,0",16.26,",,,0",14085,",X",290,",X",,,,,270,",X",11.6,",X",,,,,17,",X"
USW00012839,1991-03,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.9,",X",382.1,0,155.8,",0",8,",0",3,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",1,",0",2,,,,,,10,",0,11,",0,",,0,31,+",0,",,0,31,+",31,",,0,03,",32.2,",0,31,",25,0,3.3,",0",59.1,",,,0",,,0,",,,0",23.25,",0",27.49,",,,0",19.02,",,,0",18251,",X",180,",X",,,,,180,",X",14.3,",X",,,,,20.6,",X"
USW00012839,1991-04,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",4.9,",X",604.3,0,222.2,",0",12,",0",6,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",3,",0",2,,,,6,,17.2,",0,02,",0,",,0,30,+",0,",,0,30,+",46,",,0,03,",34.4,",0,24,",25,0,0,",0",131.2,",,,0",,,0,",,,0",25.74,",0",29.44,",,,0",22.04,",,,0",15450,"1,X",230,",X",,,,,315,",X",10.7,",X",,,,,15.4,",X"
USW00012839,1991-05,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",5.6,",X",888.3,0,284,",0",10,",0",4,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",3,",0",,,,,2,,22.2,",0,02,",0,",,0,31,+",0,",,0,31,+",42.2,",,0,22,",33.9,",0,31,",25,0,0,",0",63.7,",,,0",,,0,",,,0",27.49,",0",30.65,",,,0",24.34,",,,0",17748,",X",120,",X",,,,,135,",X",12.5,",X",,,,,20.6,",X"
USW00012839,1991-06,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3.6,",X",1187.3,0,299,",0",18,",0",12,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",19,",0",1,,,,16,,22.2,",0,08,+",0,",,0,30,+",0,",,0,30,+",38.4,",,0,30,",35,",0,05,+",25,0,0,",0",190.9,",,,0",,,0,",,,0",28.3,",0",32.41,",,,0",24.18,",,,0",14740,",X",240,",X",,,,,225,",X",12.5,",X",,,,,18.5,",X"
USW00012839,1991-07,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3,",X",1506.6,0,319.3,",0",20,",0",15,",0",1,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",27,",0",,,,,19,,22.8,",0,27,+",0,",,0,31,+",0,",,0,31,+",28.4,",,0,30,",33.9,",0,13,+",0,0,0,",0",185.2,",,,0",,,0,",,,0",28.63,",0",32.52,",,,0",24.75,",,,0",16107,",X",180,",X",,,,,180,",X",14.3,",X",,,,,19,",X"
USW00012839,1991-08,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",3,",X",1843.2,0,336.6,",0",17,",0",11,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",29,",0",,,,,18,,22.8,",0,29,",0,",,0,31,+",0,",,0,31,+",58.4,",,0,10,",35,",0,20,+",0,0,0,",0",224.5,",,,0",,,0,",,,0",29.19,",0",33.25,",,,0",25.13,",,,0",18711,",X",300,",X",,,,,315,",X",16.5,",X",,,,,25.7,",X"
USW00012839,1991-09,25.78805,-80.31694,1.4,"MIAMI INTERNATIONAL AIRPORT, FL US",2.7,",X",2133.3,0,290.1,",0",22,",0",18,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",15,",0",1,,1,,20,,22.2,",0,25,",0,",,0,30,+",0,",,0,30,+",66.5,",,0,30,",33.9,",0,07,",0,0,0,",0",284,",,,0",,,0,",,,0",28,",0",31.68,",,,0",24.32,",,,0",13785,",X",50,",X",,,,,180,",X",10.7,",X",,,,,15.9,",X"
